날짜,키워드,언론사,제목,요약,네이버뉴스링크,셀렉
2025.08.04,삼성,세계일보,"“병들고 짐 돼”… 노인, 하루 10.5명 극단선택","강북삼성병원 기업정신건강연구소 오대종 박사는 최근 대한의사협회지에 게재한 ‘노인 자살의 이해와 예방’에서 통계청 사망원인 통계를 인용, 2019년부터 2023년까지 5년간 고의적 자해(자살)로 숨진 65세 이상 인구는 1만8044명이라고 밝혔다. 이 기간 연평균을 내면 3608.8명, 2023년(3838명) 기준으로...",https://n.news.naver.com/mnews/article/022/0004056994?sid=102,f
2025.08.04,삼성,서울신문,"용인 반도체클러스터, 전력망 하세월…불 꺼진 ‘깡통 팹’ 위기 [에너...","삼성전자·SK하이닉스 등 공장 설립 2027년까지 원전3기 전력 확보해야 지역 반발에 발전소 부지도 못정해 동·서해안 송전선 사업도 지연 우려 ‘전기... 728만㎡에 이르는 국가산단에는 삼성전자 반도체 공장 6기, 협력사 60여개가 들어서고, 415만㎡ 규모의 일반산단에는 SK하이닉스 공장 4기 등이 설립된다....",https://n.news.naver.com/mnews/article/081/0003563160?sid=101,f
2025.08.04,삼성,경향신문,동대문에서 모자도 준비한 ‘마스가 프로젝트’…국내 공동화 우려,"국내 3대 조선사인 HD한국조선해양·한화오션·삼성중공업은 최근 TF를 만들었고, 이언주 더불어민주당 의원은 지난달 31일 ‘한·미 간 조선산업의 협력 증진 및 지원에 관한 법률안’(마스가 지원법)을 대표 발의했다. 마스가 지원법의 주요 내용은 한·미 협력 기금 조성, 협의체 설치, 미 군함 유지·보수...",https://n.news.naver.com/mnews/article/032/0003387159?sid=101,f
2025.08.04,삼성,서울신문,셀트리온·삼성바이오 2분기 역대급 실적,"삼성바이오로직스는 창립 이래 처음으로 별도 기준 상반기 매출 2조원을 돌파했다. 연결 기준 2분기 매출(1조 2899억원)과 영업이익(4756억원)은 전년 동기 대비 각각 11.5%, 9.5% 늘었다. 4공장 매출 기여 확대와 자회사 삼성바이오에피스의 바이오시밀러 확대 등에 따른 결과다. 유한양행은 상반기...",https://n.news.naver.com/mnews/article/081/0003563116?sid=101,f
2025.08.04,삼성,서울신문,"삼성금융네트웍스, 삼성라이온즈와 ‘모니모 데이’","삼성금융네트웍스는 3일 대구 삼성라이온즈파크에서 열린 삼성라이온즈의 홈경기에서 ‘2025 모니모 데이’를 진행했다고 밝혔다. 모니모는 삼성생명·삼성화재·삼성카드·삼성증권의 서비스를 통합한 금융 플랫폼이다. 이날 경기장을 찾은 팬들은 포토존 사진 인증, 모니모 브랜드 체험, 응원 및 굿즈 증정...",https://n.news.naver.com/mnews/article/081/0003563109?sid=101,f
2025.08.04,삼성,서울신문,"가난에 쫓겨, 질병에 지쳐… 매일 노인 10명씩 자살","3%로, 65~74세(30.8%)의 두 배에 가깝다. 오대종 강북삼성병원 기업정신건강연구소 박사는 “노년기 자살은 무기력감, 무쾌감, 신체 질환, 경제적 부담이 누적된 결과로 나타나는 경우가 많다”며 “자살 고위험군을 조기에 찾아내고 적절한 개입으로 연결하는 것이 무엇보다 중요하다”고 강조했다.",https://n.news.naver.com/mnews/article/081/0003563094?sid=102,f
2025.08.04,삼성,서울신문,K조선 빅3 뭉친 ‘마스가 프로젝트 TF’ 가동… 美 진출 속도 낸다,3일 업계에 따르면 국내 조선업체 ‘빅3’(HD한국조선해양·한화오션·삼성중공업)는 한미 조선 협력 대응을 위한 태스크포스(TF)를 구성했다. TF에는... 삼성중공업도 올해 2분기 실적 발표 콘퍼런스콜에서 “미국 현지 조선소와 공동 건조 등 다양한 협력 방안을 논의 중”이라고 밝힌 바 있다. 정치권에서도...,https://n.news.naver.com/mnews/article/081/0003563085?sid=101,t
2025.08.04,삼성,중앙일보,"""삼성 팹 효율 직접 챙길 것""…머스크 집착, 이재용엔 '양날의 검'",‘23조원 테슬라 수주’는 삼성전자 파운드리를 살릴 성배일까. 일론 머스크 테슬라 최고경영자(CEO)가 직접 공개한 이재용 삼성전자 회장과의 파운드리 계약 내용이 업계에 파장을 낳고 있다. 우주선(스페이스X)·자동차(테슬라)의 모든 부품을 집요하게 내재화(직접 제작)하기로 유명한 그가 지난달 28일 계약...,https://n.news.naver.com/mnews/article/025/0003459641?sid=101,t
2025.08.04,삼성,중앙일보,"""美조선소, 70년대 용접기 사용""…이미 국내 기술자 50명 보냈다","3일 조선업계에 따르면 HD한국조선해양, 한화오션, 삼성중공업 등 국내 조선 3사와 한국조선해양플랜트협회는 마스가 관련 태스크포스(TF)를 구성했다. 미국 조선 시장에서 기회를 공동으로 모색하자는 취지다. 조선업계에선 마스가의 성공을 위해선 미국 현지에서 ‘숙련 인력’ 확보가 시급하다고...",https://n.news.naver.com/mnews/article/025/0003459649?sid=101,t
2025.08.04,삼성,중앙일보,"이병철 회장의 도쿄 선언, '반도체 코리아'를 닦다 [창간기획 '대한민국...","이병철 삼성 회장의 지시를 받아서였다. 이 회장의 질문은 “반도체에 어떤 종류가 있느냐”는 것이었다. 보고서를 작성하던 이들 중 하나가 나중에 삼성전자 최고경영자(CEO)를 지낸 이윤우 전 부회장이었다. “아날로그와 디지털 반도체가 있고, 메모리와 비메모리가 있고, 또 용도에 따라 CPU·게임기용...",https://n.news.naver.com/mnews/article/025/0003459646?sid=105,t
2025.08.04,삼성,한국일보,"""관세 협상 때 뱉은 말 지켜야""...조선업계 '마스가 TF' 시동 걸었다","""마스가, 결정적 역할한 만큼 빨리 머리 맞대야"" 3일 조선업계에 따르면, HD현대·한화오션·삼성중공업과 조선해양플랜트협회는 최근 마스가 프로젝트... HD현대는 에디슨 슈에스트 오프쇼어(ECO)와의 파트너십 같은 미국 조선사와의 협력 모델을 강화하고 중공업도 협력이 가능한 미국 조선소를 파악...",https://n.news.naver.com/mnews/article/469/0000879643?sid=101,t
2025.08.04,삼성,동아일보,"보조발판에 짐 싣고, 바퀴 빼고… 1시간 만에 화물차 20대 적발",이성렬 삼성교통안전문화연구소 수석연구원은 “과적 화물차는 하중이 늘어나면서 제동 거리가 증가하고 방향을 바꾸는 기능이 나빠져 회전 구간에서... 공동 기획: 행정안전부 국토교통부 경찰청 소방청 서울시 한국교통안전공단 손해보험협회 한국도로공사 한국도로교통공단 한국교통연구원 교통안...,https://n.news.naver.com/mnews/article/020/0003652169?sid=102,f
2025.08.04,삼성,동아일보,노인자살 5년새 1만8000명… “신체질환-외로움 등 원인”,"3일 대한의사협회지에 따르면 오대종 강북삼성병원 기업정신건강연구소 박사는 올해 6월 이 학술지에 게재한 ‘노인 자살의 이해와 예방’ 논문에서 “노인 자살은 고유의 임상적, 사회심리학적 특성을 지니기 때문에 젊은 연령대 자살과 구분된 이해와 접근이 필요하다”고 제안했다. 통계청에...",https://n.news.naver.com/mnews/article/020/0003652167?sid=102,f
2025.08.04,삼성,조선일보,"생산성 5배, 비용은 반값… K조선소 본 美장관 “어안이 벙벙”","국내 조선 ‘빅3’ HD한국조선해양, 한화오션, 삼성중공업은 한미 조선 협력을 위한 태스크포스(TF) 차원에서 구체적 협력 방안을 논의하기로 했다. 1500억달러(약 209조원) 규모 조선업 펀드에 대한 조선 업계 공통 의견도 제출할 예정이다. 기획재정부와 산업통상자원부 등 각 부처도 다양한 시나리오를 놓고...",https://n.news.naver.com/mnews/article/023/0003921010?sid=101,t
2025.08.04,삼성,국민일보,"삼성금융네트웍스, ‘2025 모니모 데이’ 개최",삼성금융네트웍스가 3일 대구 삼성라이온즈파크에서 열린 삼성라이온즈 홈 경기에서 ‘2025 모니모 데이’를 개최했다고 밝혔다. 모니모는 삼성생명 삼성화재 삼성카드 삼성증권의 서비스를 한데 모은 통합 금융 플랫폼이다. 이날 모니모 데이에서는 경기장 곳곳에 포토존이 설치됐다. 모니모의 마스코트...,https://n.news.naver.com/mnews/article/005/0001793655?sid=101,f
2025.08.04,삼성,조선일보,개딸보다 무서운 개미… “어느 바보가 국장하겠나” 與 압박,"개인 투자자 단체인 한국주식투자자연합회도 입장문을 내고 “외국인은 삼성전자 주식 100조원을 보유해도 양도세가 0원이지만, 내국인만 과세 대상”이라며 “민주당은 주식시장의 양두구육 행위를 멈추고 대주주 요건 50억원을 유지하라”고 주장했다. 과거엔 세금을 내는 기준일이 되는 연말만 되면...",https://n.news.naver.com/mnews/article/023/0003921002?sid=101,f
2025.08.04,삼성,국민일보,‘마스가’ 지원 위해 조선3사 뭉쳤다… TF 가동,3일 업계에 따르면 국내 조선업체 ‘빅3’인 HD한국조선해양·한화오션·삼성중공업과 한국조선해양플랜트협회는 최근 한·미 조선 협력 대응을 위한... 삼성중공업은 최근 컨퍼런스콜을 통해 “미국 현지 조선소와 협력 방안을 논의 중”이라고 밝혔다. 국내 조선업계는 이번 TF를 통해 정부와의...,https://n.news.naver.com/mnews/article/005/0001793653?sid=101,t
2025.08.04,삼성,조선일보,[부음] 강용식 前 국회 사무총장,1985년 민주정의당 전국구 국회의원에 당선된 것을 포함해 3선 의원을 지냈다. 1987년 대선 당시 노태우 후보의 보좌역을 맡아 ‘보통사람’ 캠페인으로 당선에 기여했다. 빈소는 삼성서울병원 20호실. 발인은 5일 오전 6시30분. (02)3410-3151,https://n.news.naver.com/mnews/article/023/0003920983?sid=102,f
2025.08.04,삼성,조선일보,“삼성전자 실적 지금이 바닥… 반도체株 중 가장 유망”,"반도체주 투자 꿀팁 “삼성전자 분기 실적은 지금이 바닥입니다. 관세도 큰 영향이 없을 겁니다. 테슬라와 맺은 23조원짜리 계약에, 올 하반기쯤... 출연해 삼성전자 등 반도체 이슈를 긴급 점검했다. 국내에서 가장 유명한 반도체 전문 애널리스트인 그는 조선일보와 금융 정보 업체 에프앤가이드가 공동...",https://n.news.naver.com/mnews/article/023/0003920954?sid=101,f
2025.08.04,삼성,국민일보,"제조에 R&D까지… 용인, 반도체 중심 첨단기업도시 급부상","이처럼 SK하이닉스가 122조원을 투자하는 원삼면 용인반도체클러스터와 이동·남사읍에 삼성전자가 360조원을 투자하는 첨단시스템반도체클러스터를... 에어프로덕츠코리아, 이엔에프테크놀로지, 유진테크, 테스, 로체시스템즈, 주성엔지니어링 등이 이미 터를 잡고 있었는데, 전자와 SK하이닉스가...",https://n.news.naver.com/mnews/article/005/0001793631?sid=102,f
2025.08.04,삼성,중앙일보,‘노태우 보좌역’ 강용식 전 의원 별세,"1985년 12대 민주정의당(민정당) 전국구 국회의원으로 정계에 입문해, 1987년 대선 때 노태우(1932~ 2021) 민정당 총재 보좌역으로 노 후보의 ‘보통사람’ 이미지 구축을 주도했다. 빈소 삼성서울병원 장례식장 20호실(02-3410-3151), 발인 5일 오전 6시30분.",https://n.news.naver.com/mnews/article/025/0003459592?sid=100,f
2025.08.04,lg,세계일보,한화·LG 승률 0.004 ‘한끗차’… 명장 수싸움에 선두 달렸다,"야구 1·2위, 주말 3연전 ‘빅매치’ LG, 한화 우천 순연 중 60승 고지 선착 염경엽 감독, 두산전 후 투수 운용 고심 한화, 손아섭 영입… 외인 선발진도... 하지만 한화가 최근 10경기 4승5패1무로 주춤한 사이 2위 LG가 6연승 포함 후반기 13승2패, 최근 10경기 9승1패라는 무서운 기세로 추격에 나섰다. 한화가...",https://n.news.naver.com/mnews/article/032/0003387402?sid=101,f
2025.08.04,lg,경향신문,한국형 ‘독자 AI 파운데이션 모델’ 만들자…‘소버린 AI’ 시동,"이날 과기정통부가 발표한 정예팀엔 네이버클라우드, 업스테이지, SK텔레콤, NC AI, LG AI연구원이 각각 꾸린 컨소시엄이 이름을 올렸다. 과기정통부의... LG AI연구원은 국제 성능지표(벤치마크)에서 높은 성적을 거두고 있는 파운데이션 모델 ‘엑사원’을 개발한 경험을 평가받았다. AI연구원 컨소시엄은...",https://n.news.naver.com/mnews/article/032/0003387396?sid=101,t
2025.08.04,lg,경향신문,“공동 번영·지속 가능한 성장 위한 디지털·AI 전환 협력”,"주요 회원국 고위급 인사뿐만 아니라 구글, 마이크로소프트, 오픈AI, 엔비디아, SK, LG 등 국내외 기술기업 관계자들이 참여해 AI·디지털 생태계의 미래를 이야기한다.배 장관은 백악관 크라치오스 실장과 만나 AI 기술 투자, 독자 파운데이션 모델 등과 관련해 양국 협력 방안을 논의할 계획이다.",https://n.news.naver.com/mnews/article/032/0003387394?sid=101,f
2025.08.04,lg,경향신문,정규직·비정규직 뭉쳐 ‘이기는 싸움’ 꿈꿨다,"2014년 SK브로드밴드, LG유플러스 등 주요 통신사와 씨앤앰·티브로드 등 케이블방송의 비정규직 인터넷 설치 기사들이 구조조정 등으로 해고 통보를 받자 이씨는 정규직·비정규직 공동 파업 등을 추진하며 싸웠다. 그는 “노동자의 권리가 받아들여질 때까지 이기는 싸움을 하겠다”며 10개월 넘도록 노숙과...",https://n.news.naver.com/mnews/article/032/0003387377?sid=102,f
2025.08.04,lg,경향신문,‘국가대표 AI 정예팀’ 5곳 선발,"과학기술정보통신부는 ‘독자 AI 파운데이션 모델 프로젝트’ 5개 정예팀으로 네이버클라우드와 업스테이지, SK텔레콤, NC AI, LG AI연구원을 선정했다고 4일 밝혔다. 이들 기업은 각각 주관사로서 산학연이 골고루 참여한 컨소시엄을 이끈다. 과기정통부는 “지난달 말 이뤄진 발표 평가에서 각 팀의...",https://n.news.naver.com/mnews/article/032/0003387363?sid=105,t
2025.08.04,lg,국민일보,독자 AI 특화 공통점에 오픈소스 제시 ‘가산점’,"정예팀 5곳 중 네이버클라우드와 LG AI연구원, 업스테이지 3곳은 업계에서 일찌감치 ‘3강’으로 꼽혔다. 과학기술정보통신부는 네이버클라우드가... LG AI 연구원은 자사 AI 모델 ‘엑사원 4.0’의 기술력을 기반으로 시각·자연어·행동 데이터를 통합하는 멀티모달 파운데이션 모델을 개발한다. 멀티모달...",https://n.news.naver.com/mnews/article/005/0001793846?sid=101,t
2025.08.04,lg,국민일보,전 국민이 활용할 수 있게… AI 전환 가속화·생태계 확장 기대,"네이버클라우드는 ‘하이퍼클로바X’, 업스테이지는 ‘솔라’, SK텔레콤은 ‘에이닷 엑스’, NC AI는 ‘바르코’, LG AI연구원은 ‘엑사원’을 자체 AI 모델로 육성하고 있다. 개방형 생태계 역시 중요한 평가 요소였다. 다른 기업이나 기관이 상업용으로도 활용할 수 있도록 모델을 공개 소프트웨어(오픈소스)...",https://n.news.naver.com/mnews/article/005/0001793847?sid=101,t
2025.08.04,lg,국민일보,AI 주권국가로 도약… 국가대표 5개팀 선정,"과학기술정보통신부는 4일 독자 AI 파운데이션 모델 프로젝트에 참여한 15개 팀 중 네이버클라우드, 업스테이지, SK텔레콤, NC AI, LG AI연구원 등 5곳을 정예팀으로 선정했다고 밝혔다. 공모에 참여한 15개 팀 가운데 서면 평가로 10개 팀이 추려졌고, 발표 평가를 거쳐 5개 팀으로 압축됐다. 과기정통부는 이들...",https://n.news.naver.com/mnews/article/005/0001793845?sid=101,t
2025.08.04,lg,세계일보,‘국가대표 AI’ 개발 정예팀 5곳 압축 [뉴스 투데이],"네이버·업스테이지·SKT·NC·LG 과기부, 2027년에 최종 팀 선발 한국을 대표할 인공지능(AI) 모델을 개발할 정예팀으로 네이버클라우드, 업스테이지, SK텔레콤, NC AI, LG AI연구원이 선정됐다. 5개 팀은 정부로부터 그래픽처리장치(GPU), 데이터, 인재를 전폭 지원받으면서 AI 파운데이션 모델 개발 경쟁을...",https://n.news.naver.com/mnews/article/022/0004057188?sid=101,t
2025.08.04,lg,한겨레,"LG·네이버는 합격, 카카오는 탈락…‘국가대표 AI’ 5개 정예팀 나왔다","과학기술정보통신부는 4일 ‘독자 인공지능 파운데이션 모델’ 프로젝트 2차 프리젠테이션에 참여한 10개 기업을 평가한 결과, 네이버클라우드, 업스테이지, 에스케이(SK)텔레콤, 엔씨 에이아이(NC AI), 엘지(LG) 에이아이연구원 등 5개 주관사를 선정했다고 밝혔다. 1차 서면평가를 거쳐 2차 선발전에 올랐던...",https://n.news.naver.com/mnews/article/028/0002759471?sid=105,t
2025.08.04,lg,문화일보,웅장하고 생생한 ‘LG 시네빔 쇼츠’,LG전자는 벽으로부터 40㎝ 거리에서 100인치 4K(3840x2160) 대화면을 투사하는 성능과 미니멀한 디자인을 동시에 갖춘 신제품 프로젝터 ‘LG 시네빔 쇼츠’를 출시했다고 4일 밝혔다. 사진은 시네빔 쇼츠로 출력된 영상을 감상하는 모습.,https://n.news.naver.com/mnews/article/021/0002727188?sid=101,f
2025.08.04,lg,문화일보,[부고]금동태씨 별세外,"발인 5일 4시 40분 02-3010-2000 △김기특씨 별세, 김재홍주사랑교회목사·유선선미술학원원장·재욱LG일렉트릭매니저 모친상 = 3일 9시 34분 신촌세브란스병원. 발인 5일 02-2227-7500 △박순임씨 별세, 김성진SKC앱솔릭스기술총괄·성숙연세대언어연구교육원교수 모친상, 구은주작가 시모상...",https://n.news.naver.com/mnews/article/021/0002727125?sid=102,f
2025.08.04,lg,서울신문,농촌 워케이션에 ‘딱’… LG 스마트코티지 오픈하우스,인공지능(AI)과 냉난방 기술을 적용한 모듈러(조립식) 주택 ‘LG 스마트코티지’가 농촌의 ‘워케이션’(일+휴식)을 체험하려는 고객들에게 인기를 끌고 있다고 LG전자가 3일 밝혔다. 사진은 전북 김제에서 진행된 LG스마트코티지 오픈하우스 투어에 참가한 방문객들이 설명을 듣는 모습. 전자 제공,https://n.news.naver.com/mnews/article/081/0003563118?sid=101,f
2025.08.04,lg,서울신문,"LG, 美 암치료제 회사에 투자… 바이오 진출 속도전",LG가 미국 바이오 스타트업에 대한 투자를 확대하며 바이오 산업 진출에 속도를 내고 있다. LG는 ‘인공지능(AI)·바이오·클린테크’(ABC)를 미래 전략 산업으로 육성하는 중이다. 3일 바이오업계에 따르면 최근 LG는 자사 벤처캐피털인 LG테크놀로지벤처스를 통해 미국 메신저리보핵산(mRNA) 치료제 개발사...,https://n.news.naver.com/mnews/article/081/0003563113?sid=101,t
2025.08.04,lg,동아일보,"마우스를 붓 삼아… 미디어 작가들, ‘OLED 스크린’ 수놓다",국립현대미술관 서울박스에서 열리는 프로젝트 ‘MMCA×LG OLED’ 시리즈의 첫 주인공 추수 작가의 전시 ‘아가몬 대백과: 외부 유출본’의 모습이다. 이... 영국의 영상 예술 거장으로 기사 작위를 받은 존 아콤프라는 지난해 베니스비엔날레 영국관 전시를 준비하며 전자에 OLED 스크린을 사용하고 싶다고 먼저...,https://n.news.naver.com/mnews/article/020/0003652174?sid=103,f
2025.08.04,lg,동아일보,[부고]금동태 별세 外,"재욱 LG일렉트릭 매니저 모친상=3일 서울 세브란스병원, 발인 5일 02-2227-7500 ◇박순임(데레사) 씨 별세·김성진 SKC 앱솔릭스 기술총괄 성숙 연세대 언어연구교육원 교수 모친상·김병이 서울 동성고 교사 장모상·구은주 작가 시모상=2일 서울대병원, 발인 5일 오전 7시 30분 02-2072-2010 ◇이길환 씨...",https://n.news.naver.com/mnews/article/020/0003652151?sid=102,f
2025.08.04,lg,동아일보,"LG, 美 mRNA 암 치료제 개발사 투자",LG그룹이 최근 미국 암 치료제 개발사 지분을 확보하면서 바이오 분야 누적 투자 금액이 총 5000만 달러(약 695억 원)를 넘어섰다. 3일 LG그룹에 따르면 그룹의 기업형 벤처캐피털(CVC)인 LG테크놀로지벤처스는 최근 미국 매사추세츠주 케임브리지에 본사를 둔 메신저 리보핵산(mRNA) 치료제 개발사...,https://n.news.naver.com/mnews/article/020/0003652118?sid=101,t
2025.08.04,lg,동아일보,뷰티 3사 실적 ‘중국’에 갈렸다,"‘뷰티 3사’로 꼽히는 아모레퍼시픽, LG생활건강, 애경산업 등 화장품 3사의 올해 2분기(4∼6월) 실적이 중국 시장 매출에 따라 희비가 엇갈렸다.... 반면 LG생활건강은 연결기준 2분기 영업이익이 548억 원으로 전년 동기 대비 65.4% 줄었다. 매출도 1조6049억 원으로 8.8% 감소했다. 특히 주력 사업인 화장품...",https://n.news.naver.com/mnews/article/020/0003652128?sid=101,f
2025.08.04,lg,국민일보,"LG 스마트코티지, 오픈하우스 투어 일주일 만에 매진","LG전자는 ‘LG 스마트코티지’의 오픈하우스 투어 정원 200명이 예약 시작 1주일 만에 매진됐다고 3일 밝혔다. LG 스마트코티지는 LG전자의 인공지능(AI) 가전과 냉난방공조(HVAC) 기술을 집약한 모듈러 주택이다. 전력만으로 주택 내 에너지 사용량을 충당할 수 있고, 지붕에 태양광 발전 시스템을 설치해...",https://n.news.naver.com/mnews/article/005/0001793645?sid=101,f
2025.08.04,현대차,한겨레,트럼프 관세 부메랑 맞은 포드 “한·일·EU 완성차 15%는 부족” 반발,"한국신용평가가 각 회사의 공시자료를 토대로 분석한 2분기 경영 실적에 따르면, 품목별 관세가 적용된 뒤 현대차∙기아는 지난해 2분기에 견줘... 현대차 관계자는 “일본이 미국에서 판매하는 차량의 25%가 일본에서 만들어지는 반면 한국은 40% 정도가 한국에서 완성차로 수출되는 구조여서 똑같이 15% 관세를...",https://n.news.naver.com/mnews/article/028/0002759542?sid=103,f
2025.08.04,현대차,문화일보,"현대차, 사우디서 수소차 주행 실증 성공",현대차그룹은 네옴 트로제나 지역에서 지난 5월 실시한 수소 모빌리티 주행 실증 영상(사진)을 그룹 공식 유튜브 채널에 공개했다고 4일 밝혔다. 앞서 현대차그룹은 5월 17~27일까지 네옴 중심 업무지구와 트로제나 베이스캠프(해발 2080m)를 잇는 구간에서 유니버스 수소전기차(사진) 주행 실증을 성공적으로...,https://n.news.naver.com/mnews/article/021/0002727192?sid=101,t
2025.08.04,현대차,문화일보,확 바뀐 수소차 ‘넥쏘’ So cool~![자동차],디 올 뉴 넥쏘는 현대차가 2018년 3월 첫 출시 이후 7년 만에 내놓은 1세대 넥쏘의 완전 변경 모델이다. 디 올 뉴 넥쏘는 파워트레인 개발 과정에서... 전성배 현대차그룹 전동화시스템설계팀 책임연구원은 “냉각 효율이 획기적으로 향상되면서 구동 모터의 연속 구동 성능 또한 크게 높아져 다양한 주행...,https://n.news.naver.com/mnews/article/021/0002727087?sid=103,f
2025.08.04,현대차,세계일보,"GV70, 글로벌 누적판매 30만대 돌파","3일 현대차에 따르면 2020년 12월 출시된 GV70은 올해 6월 기준 글로벌 시장에서 누적 30만3803대가 판매됐다. GV70은 출시 이후 매년 5만대 이상 판매됐는데, 해외시장에서도 강세를 보였다. 누적 판매 30만대 중 국내 판매는 약 15만6000대, 해외 판매는 14만7000대로, 해외 시장 점유율이 50%에...",https://n.news.naver.com/mnews/article/022/0004057001?sid=101,f
2025.08.04,현대차,서울신문,현대차·기아 7월 美판매 ‘역대 최대’… 관세 영향에도 각각 15%·12% 성...,"현대차 미국법인은 7월 현지 판매량이 7만 9543대로, 지난해 7월(6만 9202대)보다 14.9% 증가했다고 1일(현지시간) 밝혔다. 일반 소비자들을 대상으로 한... 7월 양사 합산 최다 판매 모델은 현대차 준중형 SUV 투싼으로 1만 6406대 팔렸다. 이어 동급의 기아 스포티지(1만 4392대), 중형 SUV 싼타페(1만 4128대)...",https://n.news.naver.com/mnews/article/081/0003563117?sid=101,f
2025.08.04,현대차,동아일보,"“사업부 매각땐 노조 파업, 매각 불발로 손실 커지면 주주 소송”",과거에도 현대차그룹의 경우 2022년 경기 오토랜드 화성에 전기차 전용 공장 설립을 발표하면서 노조와 갈등을 빚은 바 있다. 회사 측은 경기 등을 고려해... 이미 일각에서는 미국에 건설한 친환경차 전용 공장인 ‘메타플랜트 아메리카’에서 하이브리드차를 생산하겠다는 의 계획이 노조에 가로막힐 수...,https://n.news.naver.com/mnews/article/020/0003652160?sid=101,f
2025.08.04,현대차,국민일보,질주하는 제네시스… GV70 글로벌 판매 30만대 돌파,완성차업계 관계자는 “현대차의 고급 브랜드 엠블럼을 달고 해외시장에서 이런 성적을 거둔 건 매출 이상의 의미를 갖는다”고 평가했다. 제네시스는 미국 관세 여파로 불확실성이 커진 글로벌 시장에 대응하기 위한 전략을 내놓고 있다. 내년에 후륜구동용 2.5 터보 하이브리드를 출시해...,https://n.news.naver.com/mnews/article/005/0001793648?sid=101,f
2025.08.04,현대차,조선일보,현대차 수소차 ‘넥쏘’ 3년간 月 22만원에 탄다,"현대차가 지난 6월 출시한 수소전기차 신형 ‘넥쏘’를 하루 7200원쯤 내면 이용할 수 있는 상품을 내놨다고 3일 밝혔다. 월 기준 22만원으로, 총 3년간 차량을 이용하고 다시 현대차에 반납하는 일종의 ‘할부 금융 상품’이다. 수소차 시장이 충전 인프라 부족과 가격 부담 등으로 좀처럼 활성화되지 않는...",https://n.news.naver.com/mnews/article/023/0003920939?sid=101,f
2025.08.04,현대차,중앙일보,"[정철근의 시시각각] 기업 부르는 미국, 기업 내쫓는 한국",현대차그룹은 지난 3월 사바나시에 첨단 전기차 공장 메타플랜트아메리카를 준공했다. 켐프 주지사는 준공식에서 “우리는 (테이프 커팅을 위한)... 이런 상황에서 현대차 노조의 올해 임단협 협상안은 역대급이다. 가장 큰 쟁점은 통상임금 위로금으로 1인당 2000만원을 지급하라는 것이다. 노조 방안대로...,https://n.news.naver.com/mnews/article/025/0003459614?sid=110,f
2025.08.04,현대차,중앙일보,“미국 관세에 미국차도 직격탄”…판 흔들리는 완성차 시장,현대차그룹도 바빠졌다. 호세 무뇨스 현대차 사장은 한미 관세 협상이 타결된 지난달 31일 “(현대차의) 현지화 전략을 강화하고 한국의 디자인·엔지니어링·생산 부문과 미국의 생산시설 간 원활한 협업을 유지하겠다”고 소셜미디어에 밝혔다. 현대차그룹은 이미 미국 소비자 선호가 높은...,https://n.news.naver.com/mnews/article/025/0003459606?sid=101,t
2025.08.04,sk,한국일보,K-AI 성공 조건 3가지 ①기업-대학 케미 ②AI모델 차별성 ③인재 확보,"SK텔레콤 컨소시엄에 참여한 이기민 한국과학기술원(KAIST) 김재철AI대학원 교수는 ""방대한 컴퓨팅 자원을 활용해 의미 있는 기술을 개발하고, 실제 산업 적용까지 가능한 게 가장 큰 장점""이라고 말했다. ③""인재 키워 데려가겠다는 마음으로"" 컨소시엄에 참여하는 학생들 입장에선 '절호의 기회'다. 단순 보조...",https://n.news.naver.com/mnews/article/469/0000879812?sid=105,t
2025.08.04,sk,문화일보,SKT ‘에이닷’ 서비스 가입자 1000만명 돌파,SK텔레콤의 인공지능(AI) 서비스 ‘에이닷’이 출시 약 2년 만에 가입자 1000만 명을 돌파하며 사용자 의중까지 파악하는 AI 에이전트로 진화하고 있다. SK텔레콤은 2023년 9월 26일 정식 출시 이후 약 22개월이 지난 현재 에이닷 누적 가입자가 1000만 명을 넘어섰다고 4일 밝혔다. 월간 실사용자(MAU)도 약 810만...,https://n.news.naver.com/mnews/article/021/0002727191?sid=101,f
2025.08.04,sk,문화일보,‘생성형’넘어 ‘추론형’으로 빅테크 AI 전쟁 급속 확전,국내 기업들도 잇달아 추론형 AI 모델을 선보이고 있다. SK텔레콤과 게임사 크래프톤은 최근 공동 개발한 추론 특화 언어 모델 3종을 공개했다. 네이버도 기존 거대언어모델(LLM)을 한 단계 발전시킨 ‘하이퍼클로바 X 씽크’를 공개했다.,https://n.news.naver.com/mnews/article/021/0002727194?sid=101,t
2025.08.04,sk,세계일보,SK온 미래기술원 출범 “기술 주도 성장”,올해 내 셀투팩 기술 개발 완료 반고체 시제품 내년말까지 생산 가격 경쟁력·안전성 확보 주력 SK온이 올해 내에 셀투팩 기술 개발을 완료하고 반고체 배터리와 열폭주 방지 솔루션 개발 기간을 단축하는 등 미래 기술 개발에 속도를 낸다. 온은 ‘기술 주도 성장’ 경영 기조에 맞춰 기존 연구소 명칭을...,https://n.news.naver.com/mnews/article/022/0004057007?sid=101,t
